GeogPoint,City,County,ISO_3166_2,ISO_A3,LocalDate,LocalHour,ProbabilityofPrecipitation,ProbabilityofSnow
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,15,0.017,0.177
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,09,0.017,0.991
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,10,0.036,0.984
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,11,0.017,0.915
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,14,0.024,0.146
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,13,0.017,0.581
POINT(-79.47509765625 43.79150390625),Vaughan,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.115
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.995
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.055
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.89
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.964
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.512
POINT(-79.43115234375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.73
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.852
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.38
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.998
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.585
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.889
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.085
POINT(-79.38720703125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.987
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0.999
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.996
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.668
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.297
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.921
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.972
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.998
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.996
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.222
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.996
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.142
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.98
POINT(-79.34326171875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.994
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.154
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.997
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.993
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.999
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.998
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.98
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.095
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.999
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.773
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.997
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.977
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.985
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.384
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-79.29931640625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0.998
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.721
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.074
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.973
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0.999
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.985
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,00,0.031,0.997
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.994
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.999
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.993
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.999
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.058
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.25537109375 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.193
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.208
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.999
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.055
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.975
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.986
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.071
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.993
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.739
POINT(-79.21142578125 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.995
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.221
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.068
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.996
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.81
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.976
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.122
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.995
POINT(-79.16748046875 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.812
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,1
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.996
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.08
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,13,0.04,0.18
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.447
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.999
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.057
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.995
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.983
POINT(-79.12353515625 43.79150390625),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.942
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,11,0.017,0.97
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,09,0.017,0.999
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,10,0.017,0.998
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,14,0.017,0.403
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.65087890625 44.18701171875),Innisfil,,CA-ON,CAN,2021-01-09,13,0.017,0.697
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,03,0.017,1
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,13,0.017,0.842
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,12,0.017,0.982
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,10,0.017,0.999
POINT(-77.40966796875 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,00,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,00,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,11,0.017,0.997
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,12,0.017,0.975
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-77.36572265625 44.18701171875),Belleville,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-79.43115234375 46.29638671875),North Bay,,CA-ON,CAN,2021-01-09,13,0.017,1
POINT(-79.43115234375 46.29638671875),North Bay,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-79.43115234375 46.29638671875),North Bay,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.43115234375 46.29638671875),North Bay,,CA-ON,CAN,2021-01-09,15,0.017,0.999
POINT(-89.40673828125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,06,0.017,0.929
POINT(-89.36279296875 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,06,0.017,0.917
POINT(-89.36279296875 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,07,0.017,0.975
POINT(-89.31884765625 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,07,0.017,0.967
POINT(-89.31884765625 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,06,0.017,0.868
POINT(-89.31884765625 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,09,0.017,0.978
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,13,0.017,0.99
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,08,0.017,0.85
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,15,0.017,0.973
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,12,0.017,0.995
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,10,0.017,0.943
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,09,0.017,0.948
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,06,0.017,0.813
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,07,0.017,0.576
POINT(-89.27490234375 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,11,0.017,0.989
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,09,0.036,0.958
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,08,0.017,0.811
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,06,0.017,0.942
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,10,0.017,0.97
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,12,0.017,0.99
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,13,0.017,0.997
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,15,0.017,0.987
POINT(-89.23095703125 48.40576171875),Thunder Bay,,CA-ON,CAN,2021-01-09,11,0.017,0.996
POINT(-81.58447265625 48.40576171875),Timmins,,CA-ON,CAN,2021-01-09,06,0.046,1
POINT(-81.54052734375 48.40576171875),Timmins,,CA-ON,CAN,2021-01-09,06,0.092,1
POINT(-81.49658203125 48.40576171875),Timmins,,CA-ON,CAN,2021-01-09,06,0.092,1
POINT(-81.49658203125 48.40576171875),Timmins,,CA-ON,CAN,2021-01-09,05,0.274,1
POINT(-81.45263671875 48.40576171875),Timmins,,CA-ON,CAN,2021-01-09,05,0.514,1
POINT(-79.73876953125 44.53857421875),Oro-Medonte,,CA-ON,CAN,2021-01-09,14,0.017,0.843
POINT(-79.73876953125 44.53857421875),Oro-Medonte,,CA-ON,CAN,2021-01-09,13,0.017,0.561
POINT(-79.73876953125 44.53857421875),Oro-Medonte,,CA-ON,CAN,2021-01-09,12,0.017,0.942
POINT(-79.47509765625 44.53857421875),Oro-Medonte,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-79.43115234375 44.53857421875),Oro-Medonte,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-82.46337890625 42.78076171875),St. Clair,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-82.46337890625 42.78076171875),St. Clair,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-82.46337890625 42.78076171875),St. Clair,,CA-ON,CAN,2021-01-09,15,0.017,0.057
POINT(-82.46337890625 42.78076171875),St. Clair,,CA-ON,CAN,2021-01-09,09,0.017,0
POINT(-81.18896484375 42.78076171875),St. Thomas,,CA-ON,CAN,2021-01-09,10,0.017,0.993
POINT(-81.18896484375 42.78076171875),St. Thomas,,CA-ON,CAN,2021-01-09,11,0.017,0.83
POINT(-81.18896484375 42.78076171875),St. Thomas,,CA-ON,CAN,2021-01-09,12,0.017,0.362
POINT(-81.18896484375 42.78076171875),St. Thomas,,CA-ON,CAN,2021-01-09,15,0.017,0
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,11,0.017,0.566
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,15,0.017,0
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-81.14501953125 42.78076171875),Central Elgin,,CA-ON,CAN,2021-01-09,12,0.017,0.217
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,03,0.017,0.999
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,10,0.017,0.865
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,15,0.017,0.149
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,14,0.017,0.012
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,12,0.017,0.173
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,00,0.017,0.999
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,09,0.023,0.992
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,04,0.017,1
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,08,0.017,0.992
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,13,0.017,0.058
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,05,0.017,1
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,11,0.017,0.313
POINT(-80.74951171875 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,01,0.017,1
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,11,0.017,0.655
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,12,0.017,0.205
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,09,0.017,0.997
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,10,0.017,0.984
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,14,0.017,0.029
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,13,0.017,0.049
POINT(-80.70556640625 43.13232421875),Woodstock,,CA-ON,CAN,2021-01-09,15,0.017,0.042
POINT(-80.66162109375 43.13232421875),Norwich,,CA-ON,CAN,2021-01-09,15,0.017,0.021
POINT(-80.66162109375 43.13232421875),Norwich,,CA-ON,CAN,2021-01-09,14,0.017,0.033
POINT(-80.66162109375 43.13232421875),Norwich,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.66162109375 43.13232421875),Norwich,,CA-ON,CAN,2021-01-09,13,0.017,0.016
POINT(-80.66162109375 43.13232421875),Norwich,,CA-ON,CAN,2021-01-09,11,0.017,0.508
POINT(-80.44189453125 43.13232421875),Brant,,CA-ON,CAN,2021-01-09,11,0.017,0.681
POINT(-80.31005859375 43.13232421875),Brant,,CA-ON,CAN,2021-01-09,13,0.017,0.01
POINT(-80.31005859375 43.13232421875),Brant,,CA-ON,CAN,2021-01-09,15,0.017,0.095
POINT(-80.31005859375 43.13232421875),Brant,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-80.31005859375 43.13232421875),Brant,,CA-ON,CAN,2021-01-09,12,0.017,0.234
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,09,0.017,0.989
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,15,0.017,0.012
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,14,0.017,0.281
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,11,0.017,0.804
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,12,0.017,0.133
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,13,0.017,0.025
POINT(-80.26611328125 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,10,0.017,0.96
POINT(-80.22216796875 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,11,0.017,0.864
POINT(-80.22216796875 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,13,0.017,0.027
POINT(-80.22216796875 43.13232421875),Brantford,,CA-ON,CAN,2021-01-09,15,0.017,0.02
POINT(-79.91455078125 43.13232421875),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.02
POINT(-79.91455078125 43.13232421875),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.075
POINT(-79.25537109375 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,14,0.017,0.07
POINT(-79.25537109375 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,10,0.017,0.908
POINT(-79.25537109375 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,13,0.017,0.159
POINT(-79.25537109375 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,12,0.017,0.156
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,12,0.017,0.389
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,14,0.017,0.121
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,11,0.029,0.423
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,13,0.017,0.195
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,09,0.017,0.988
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,10,0.017,0.866
POINT(-79.21142578125 43.13232421875),St. Catharines,,CA-ON,CAN,2021-01-09,08,0.017,0.994
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,12,0.017,0.261
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,14,0.017,0.28
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,09,0.017,0.974
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,11,0.017,0.581
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.16748046875 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,13,0.017,0.217
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,13,0.017,0.325
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,11,0.017,0.824
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,14,0.017,0.226
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,08,0.017,0.993
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,10,0.017,0.878
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,09,0.017,0.969
POINT(-79.12353515625 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,12,0.017,0.382
POINT(-79.07958984375 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,13,0.017,0.263
POINT(-79.07958984375 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,14,0.017,0.785
POINT(-79.07958984375 43.13232421875),Niagara Falls,,CA-ON,CAN,2021-01-09,08,0.017,0.991
POINT(-75.73974609375 45.24169921875),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.999
POINT(-75.73974609375 45.24169921875),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.991
POINT(-75.73974609375 45.24169921875),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.73974609375 45.24169921875),Ottawa,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-75.73974609375 45.24169921875),Ottawa,,CA-ON,CAN,2021-01-09,11,0.017,1
